2024-06-09 at 23:28:46 | INFO | gpuid: 0, args: Namespace(exp_name='resnet50_baseline', video_path='../dataset/dataset0420', dataset='dataset0420', n_classes=7, aug_type=0, pretrain_path=None, sample_size=224, sample_duration=5, sample_t_stride=1, train_crop='random', value_scale=1, train_crop_min_scale=0.25, train_crop_min_ratio=0.75, no_hflip=False, colorjitter=False, train_t_crop='random', backbone='resnet50', nepoch=300, weight_decay=4e-05, lr=0.001, min_lr=0.0001, warmup_epoch=10, batch_size=8)
2024-06-09 at 23:29:37 | INFO | Epoch: 0, Train Loss: 1.3453897242069675, Accuracy: 0.5904590459045904
2024-06-09 at 23:29:45 | INFO | Epoch: 0, Test Loss: 1.1604456436836112, Accuracy: 0.6186440677966102
2024-06-09 at 23:29:45 | INFO | train: epoch 1
2024-06-09 at 23:29:51 | INFO | e:1,0/139 0.17 mb/s passed:5.74 eta:791.55 lr:0.00019 acc:0.750 loss:1.020475
2024-06-09 at 23:29:52 | INFO | e:1,5/139 0.9 mb/s passed:6.66 eta:147.65 lr:0.00019 acc:0.750 loss:0.748124
2024-06-09 at 23:29:53 | INFO | e:1,10/139 1.5 mb/s passed:7.50 eta:87.33 lr:0.00019 acc:0.750 loss:0.761275
2024-06-09 at 23:29:54 | INFO | e:1,15/139 1.9 mb/s passed:8.39 eta:64.52 lr:0.00019 acc:0.625 loss:0.944868
2024-06-09 at 23:29:56 | INFO | e:1,20/139 1.9 mb/s passed:11.17 eta:62.78 lr:0.00019 acc:0.250 loss:2.234702
2024-06-09 at 23:29:57 | INFO | e:1,25/139 2.2 mb/s passed:12.02 eta:52.25 lr:0.00019 acc:0.125 loss:2.535798
2024-06-09 at 23:29:58 | INFO | e:1,30/139 2.4 mb/s passed:12.88 eta:44.86 lr:0.00019 acc:0.375 loss:1.431899
2024-06-09 at 23:30:01 | INFO | e:1,35/139 2.3 mb/s passed:15.79 eta:45.18 lr:0.00019 acc:0.250 loss:1.857618
2024-06-09 at 23:30:02 | INFO | e:1,40/139 2.5 mb/s passed:16.62 eta:39.73 lr:0.00019 acc:0.625 loss:1.467163
2024-06-09 at 23:30:03 | INFO | e:1,45/139 2.6 mb/s passed:17.49 eta:35.35 lr:0.00019 acc:0.625 loss:1.023534
2024-06-09 at 23:30:05 | INFO | e:1,50/139 2.6 mb/s passed:19.93 eta:34.40 lr:0.00019 acc:0.750 loss:1.087469
2024-06-09 at 23:30:06 | INFO | e:1,55/139 2.7 mb/s passed:21.00 eta:31.12 lr:0.00019 acc:0.500 loss:1.430484
2024-06-09 at 23:30:07 | INFO | e:1,60/139 2.8 mb/s passed:21.85 eta:27.94 lr:0.00019 acc:0.375 loss:1.891375
2024-06-09 at 23:30:10 | INFO | e:1,65/139 2.7 mb/s passed:24.59 eta:27.19 lr:0.00019 acc:0.500 loss:1.257571
2024-06-09 at 23:30:11 | INFO | e:1,70/139 2.8 mb/s passed:25.56 eta:24.48 lr:0.00019 acc:0.750 loss:1.076184
2024-06-09 at 23:30:12 | INFO | e:1,75/139 2.9 mb/s passed:26.43 eta:21.91 lr:0.00019 acc:0.375 loss:1.580584
2024-06-09 at 23:30:14 | INFO | e:1,80/139 2.8 mb/s passed:29.18 eta:20.90 lr:0.00019 acc:0.625 loss:1.176552
2024-06-09 at 23:30:15 | INFO | e:1,85/139 2.8 mb/s passed:30.26 eta:18.65 lr:0.00019 acc:0.750 loss:0.884495
2024-06-09 at 23:30:16 | INFO | e:1,90/139 2.9 mb/s passed:31.15 eta:16.43 lr:0.00019 acc:0.625 loss:1.251302
2024-06-09 at 23:30:17 | INFO | e:1,95/139 3 mb/s passed:31.99 eta:14.33 lr:0.00019 acc:0.875 loss:0.567592
2024-06-09 at 23:30:20 | INFO | e:1,100/139 2.9 mb/s passed:34.57 eta:13.01 lr:0.00019 acc:0.500 loss:1.471358
2024-06-09 at 23:30:21 | INFO | e:1,105/139 3 mb/s passed:35.42 eta:11.03 lr:0.00019 acc:0.375 loss:1.758431
2024-06-09 at 23:30:22 | INFO | e:1,110/139 3.1 mb/s passed:36.28 eta:9.15 lr:0.00019 acc:0.625 loss:1.186868
2024-06-09 at 23:30:24 | INFO | e:1,115/139 3 mb/s passed:39.00 eta:7.73 lr:0.00019 acc:0.625 loss:1.005343
2024-06-09 at 23:30:25 | INFO | e:1,120/139 3 mb/s passed:39.86 eta:5.93 lr:0.00019 acc:0.625 loss:1.201634
2024-06-09 at 23:30:26 | INFO | e:1,125/139 3.1 mb/s passed:40.72 eta:4.20 lr:0.00019 acc:0.500 loss:1.360218
2024-06-09 at 23:30:28 | INFO | e:1,130/139 3.1 mb/s passed:42.64 eta:2.60 lr:0.00019 acc:0.625 loss:1.172511
2024-06-09 at 23:30:29 | INFO | e:1,135/139 3.1 mb/s passed:43.48 eta:0.96 lr:0.00019 acc:0.750 loss:0.799680
2024-06-09 at 23:30:29 | INFO | Epoch: 1, Train Loss: 1.2620078565621569, Accuracy: 0.5913591359135913
2024-06-09 at 23:30:36 | INFO | Epoch: 1, Test Loss: 1.2673911214885065, Accuracy: 0.6186440677966102
2024-06-09 at 23:30:36 | INFO | train: epoch 2
2024-06-09 at 23:30:43 | INFO | e:2,0/139 0.16 mb/s passed:6.40 eta:883.32 lr:0.00028 acc:0.625 loss:1.215067
2024-06-09 at 23:30:44 | INFO | e:2,5/139 0.83 mb/s passed:7.24 eta:160.58 lr:0.00028 acc:0.625 loss:1.002348
2024-06-09 at 23:30:45 | INFO | e:2,10/139 1.3 mb/s passed:8.38 eta:97.50 lr:0.00028 acc:0.625 loss:1.415691
2024-06-09 at 23:30:46 | INFO | e:2,15/139 1.7 mb/s passed:9.23 eta:70.97 lr:0.00028 acc:0.375 loss:1.686945
2024-06-09 at 23:30:48 | INFO | e:2,20/139 1.8 mb/s passed:11.77 eta:66.13 lr:0.00028 acc:0.500 loss:1.219741
2024-06-09 at 23:30:49 | INFO | e:2,25/139 2.1 mb/s passed:12.62 eta:54.86 lr:0.00028 acc:0.375 loss:1.897196
2024-06-09 at 23:30:50 | INFO | e:2,30/139 2.3 mb/s passed:13.48 eta:46.98 lr:0.00028 acc:0.875 loss:0.468389
2024-06-09 at 23:30:53 | INFO | e:2,35/139 2.2 mb/s passed:16.31 eta:46.66 lr:0.00028 acc:0.750 loss:0.915510
2024-06-09 at 23:30:54 | INFO | e:2,40/139 2.4 mb/s passed:17.16 eta:41.02 lr:0.00028 acc:0.625 loss:1.042914
2024-06-09 at 23:30:54 | INFO | e:2,45/139 2.5 mb/s passed:18.04 eta:36.47 lr:0.00028 acc:0.750 loss:0.696878
2024-06-09 at 23:30:57 | INFO | e:2,50/139 2.5 mb/s passed:20.66 eta:35.64 lr:0.00028 acc:0.625 loss:2.157317
2024-06-09 at 23:30:58 | INFO | e:2,55/139 2.6 mb/s passed:21.53 eta:31.91 lr:0.00028 acc:0.875 loss:0.568928
2024-06-09 at 23:30:59 | INFO | e:2,60/139 2.7 mb/s passed:22.38 eta:28.62 lr:0.00028 acc:0.875 loss:0.607458
2024-06-09 at 23:31:02 | INFO | e:2,65/139 2.6 mb/s passed:25.18 eta:27.85 lr:0.00028 acc:0.500 loss:1.825267
2024-06-09 at 23:31:02 | INFO | e:2,70/139 2.7 mb/s passed:26.06 eta:24.96 lr:0.00028 acc:0.375 loss:1.532010
2024-06-09 at 23:31:03 | INFO | e:2,75/139 2.8 mb/s passed:26.92 eta:22.31 lr:0.00028 acc:0.750 loss:1.239427
2024-06-09 at 23:31:06 | INFO | e:2,80/139 2.7 mb/s passed:29.72 eta:21.28 lr:0.00028 acc:0.375 loss:1.518039
2024-06-09 at 23:31:07 | INFO | e:2,85/139 2.8 mb/s passed:30.58 eta:18.84 lr:0.00028 acc:0.625 loss:1.239242
2024-06-09 at 23:31:08 | INFO | e:2,90/139 2.9 mb/s passed:31.44 eta:16.58 lr:0.00028 acc:0.875 loss:0.565633
2024-06-09 at 23:31:09 | INFO | e:2,95/139 3 mb/s passed:32.31 eta:14.47 lr:0.00028 acc:0.625 loss:1.405796
2024-06-09 at 23:31:12 | INFO | e:2,100/139 2.9 mb/s passed:35.10 eta:13.21 lr:0.00028 acc:0.500 loss:1.509677
2024-06-09 at 23:31:12 | INFO | e:2,105/139 2.9 mb/s passed:35.96 eta:11.20 lr:0.00028 acc:0.375 loss:1.703608
2024-06-09 at 23:31:13 | INFO | e:2,110/139 3 mb/s passed:36.82 eta:9.29 lr:0.00028 acc:0.500 loss:1.511034
2024-06-09 at 23:31:16 | INFO | e:2,115/139 2.9 mb/s passed:39.61 eta:7.85 lr:0.00028 acc:0.750 loss:0.882315
2024-06-09 at 23:31:17 | INFO | e:2,120/139 3 mb/s passed:40.68 eta:6.05 lr:0.00028 acc:0.750 loss:0.981402
2024-06-09 at 23:31:18 | INFO | e:2,125/139 3 mb/s passed:41.52 eta:4.28 lr:0.00028 acc:0.500 loss:1.634098
2024-06-09 at 23:31:19 | INFO | e:2,130/139 3 mb/s passed:42.97 eta:2.62 lr:0.00028 acc:0.625 loss:1.187237
2024-06-09 at 23:31:20 | INFO | e:2,135/139 3.1 mb/s passed:43.79 eta:0.97 lr:0.00028 acc:0.625 loss:1.194723
2024-06-09 at 23:31:21 | INFO | Epoch: 2, Train Loss: 1.2747955212820552, Accuracy: 0.5976597659765976
2024-06-09 at 23:31:28 | INFO | Epoch: 2, Test Loss: 1.3297504873599035, Accuracy: 0.6101694915254238
2024-06-09 at 23:31:28 | INFO | train: epoch 3
2024-06-09 at 23:31:34 | INFO | e:3,0/139 0.18 mb/s passed:5.48 eta:756.69 lr:0.00037 acc:0.625 loss:0.976639
2024-06-09 at 23:31:35 | INFO | e:3,5/139 0.94 mb/s passed:6.39 eta:141.70 lr:0.00037 acc:0.625 loss:1.112378
2024-06-09 at 23:31:36 | INFO | e:3,10/139 1.5 mb/s passed:7.27 eta:84.59 lr:0.00037 acc:0.875 loss:0.489845
2024-06-09 at 23:31:36 | INFO | e:3,15/139 2 mb/s passed:8.13 eta:62.49 lr:0.00037 acc:0.500 loss:1.319290
2024-06-09 at 23:31:39 | INFO | e:3,20/139 2 mb/s passed:10.76 eta:60.45 lr:0.00037 acc:0.500 loss:1.359051
2024-06-09 at 23:31:40 | INFO | e:3,25/139 2.2 mb/s passed:11.61 eta:50.48 lr:0.00037 acc:0.750 loss:0.927862
2024-06-09 at 23:31:41 | INFO | e:3,30/139 2.5 mb/s passed:12.46 eta:43.43 lr:0.00037 acc:0.500 loss:1.458088
2024-06-09 at 23:31:44 | INFO | e:3,35/139 2.4 mb/s passed:15.21 eta:43.52 lr:0.00037 acc:0.625 loss:1.487545
2024-06-09 at 23:31:44 | INFO | e:3,40/139 2.5 mb/s passed:16.09 eta:38.47 lr:0.00037 acc:0.500 loss:1.933734
2024-06-09 at 23:31:45 | INFO | e:3,45/139 2.7 mb/s passed:16.95 eta:34.27 lr:0.00037 acc:0.875 loss:0.782371
2024-06-09 at 23:31:48 | INFO | e:3,50/139 2.6 mb/s passed:19.66 eta:33.93 lr:0.00037 acc:0.625 loss:1.310981
2024-06-09 at 23:31:49 | INFO | e:3,55/139 2.7 mb/s passed:20.55 eta:30.46 lr:0.00037 acc:0.750 loss:1.107732
2024-06-09 at 23:31:50 | INFO | e:3,60/139 2.8 mb/s passed:21.41 eta:27.37 lr:0.00037 acc:0.500 loss:1.428842
2024-06-09 at 23:31:53 | INFO | e:3,65/139 2.7 mb/s passed:24.53 eta:27.13 lr:0.00037 acc:0.625 loss:1.347340
2024-06-09 at 23:31:54 | INFO | e:3,70/139 2.8 mb/s passed:25.55 eta:24.47 lr:0.00037 acc:0.750 loss:0.893460
2024-06-09 at 23:31:55 | INFO | e:3,75/139 2.9 mb/s passed:26.45 eta:21.93 lr:0.00037 acc:0.750 loss:0.950524
2024-06-09 at 23:31:57 | INFO | e:3,80/139 2.9 mb/s passed:28.27 eta:20.24 lr:0.00037 acc:0.500 loss:1.579554
2024-06-09 at 23:31:58 | INFO | e:3,85/139 2.9 mb/s passed:29.99 eta:18.48 lr:0.00037 acc:0.375 loss:1.706529
2024-06-09 at 23:31:59 | INFO | e:3,90/139 3 mb/s passed:30.85 eta:16.27 lr:0.00037 acc:0.750 loss:0.969214
2024-06-09 at 23:32:00 | INFO | e:3,95/139 3 mb/s passed:31.71 eta:14.20 lr:0.00037 acc:0.625 loss:1.005820
2024-06-09 at 23:32:03 | INFO | e:3,100/139 2.9 mb/s passed:34.40 eta:12.94 lr:0.00037 acc:0.500 loss:1.268902
2024-06-09 at 23:32:04 | INFO | e:3,105/139 3 mb/s passed:35.29 eta:10.99 lr:0.00037 acc:0.750 loss:0.670987
2024-06-09 at 23:32:05 | INFO | e:3,110/139 3.1 mb/s passed:36.16 eta:9.12 lr:0.00037 acc:0.375 loss:2.757324
2024-06-09 at 23:32:07 | INFO | e:3,115/139 3 mb/s passed:38.72 eta:7.68 lr:0.00037 acc:0.500 loss:1.301030
2024-06-09 at 23:32:08 | INFO | e:3,120/139 3.1 mb/s passed:39.57 eta:5.89 lr:0.00037 acc:0.500 loss:1.423228
2024-06-09 at 23:32:09 | INFO | e:3,125/139 3.1 mb/s passed:40.43 eta:4.17 lr:0.00037 acc:0.750 loss:1.019350
2024-06-09 at 23:32:10 | INFO | e:3,130/139 3.1 mb/s passed:41.74 eta:2.55 lr:0.00037 acc:0.250 loss:1.760895
2024-06-09 at 23:32:11 | INFO | e:3,135/139 3.2 mb/s passed:42.90 eta:0.95 lr:0.00037 acc:0.250 loss:2.000354
2024-06-09 at 23:32:12 | INFO | Epoch: 3, Train Loss: 1.29292291966137, Accuracy: 0.6021602160216022
2024-06-09 at 23:32:19 | INFO | Epoch: 3, Test Loss: 1.2203711109646296, Accuracy: 0.6186440677966102
2024-06-09 at 23:32:19 | INFO | train: epoch 4
2024-06-09 at 23:32:24 | INFO | e:4,0/139 0.18 mb/s passed:5.41 eta:746.57 lr:0.00046 acc:0.500 loss:1.460620
2024-06-09 at 23:32:25 | INFO | e:4,5/139 0.93 mb/s passed:6.43 eta:142.61 lr:0.00046 acc:0.875 loss:0.763705
2024-06-09 at 23:32:26 | INFO | e:4,10/139 1.5 mb/s passed:7.30 eta:84.96 lr:0.00046 acc:0.750 loss:0.857651
2024-06-09 at 23:32:27 | INFO | e:4,15/139 2 mb/s passed:8.16 eta:62.77 lr:0.00046 acc:0.750 loss:0.923233
2024-06-09 at 23:32:30 | INFO | e:4,20/139 1.9 mb/s passed:10.85 eta:60.96 lr:0.00046 acc:0.625 loss:1.293306
2024-06-09 at 23:32:31 | INFO | e:4,25/139 2.2 mb/s passed:11.72 eta:50.92 lr:0.00046 acc:0.500 loss:1.401884
2024-06-09 at 23:32:32 | INFO | e:4,30/139 2.5 mb/s passed:12.58 eta:43.81 lr:0.00046 acc:0.500 loss:1.264093
2024-06-09 at 23:32:34 | INFO | e:4,35/139 2.4 mb/s passed:15.23 eta:43.57 lr:0.00046 acc:0.625 loss:1.268177
2024-06-09 at 23:32:35 | INFO | e:4,40/139 2.5 mb/s passed:16.09 eta:38.46 lr:0.00046 acc:0.375 loss:1.688642
2024-06-09 at 23:32:36 | INFO | e:4,45/139 2.7 mb/s passed:16.97 eta:34.32 lr:0.00046 acc:0.625 loss:1.147481
2024-06-09 at 23:32:39 | INFO | e:4,50/139 2.6 mb/s passed:19.54 eta:33.72 lr:0.00046 acc:0.500 loss:1.500607
2024-06-09 at 23:32:39 | INFO | e:4,55/139 2.7 mb/s passed:20.44 eta:30.29 lr:0.00046 acc:0.875 loss:0.800880
2024-06-09 at 23:32:40 | INFO | e:4,60/139 2.9 mb/s passed:21.31 eta:27.25 lr:0.00046 acc:0.750 loss:1.013697
2024-06-09 at 23:32:43 | INFO | e:4,65/139 2.8 mb/s passed:23.75 eta:26.27 lr:0.00046 acc:0.500 loss:1.238213
2024-06-09 at 23:32:44 | INFO | e:4,70/139 2.9 mb/s passed:24.76 eta:23.72 lr:0.00046 acc:0.375 loss:1.507913
2024-06-09 at 23:32:45 | INFO | e:4,75/139 3 mb/s passed:25.64 eta:21.26 lr:0.00046 acc:0.625 loss:1.104601
2024-06-09 at 23:32:48 | INFO | e:4,80/139 2.8 mb/s passed:28.46 eta:20.38 lr:0.00046 acc:0.625 loss:1.447062
2024-06-09 at 23:32:48 | INFO | e:4,85/139 2.9 mb/s passed:29.41 eta:18.12 lr:0.00046 acc:0.875 loss:0.762920
2024-06-09 at 23:32:49 | INFO | e:4,90/139 3 mb/s passed:30.26 eta:15.96 lr:0.00046 acc:0.500 loss:1.553773
2024-06-09 at 23:32:50 | INFO | e:4,95/139 3.1 mb/s passed:31.14 eta:13.95 lr:0.00046 acc:0.750 loss:1.012525
2024-06-09 at 23:32:53 | INFO | e:4,100/139 2.9 mb/s passed:34.35 eta:12.92 lr:0.00046 acc:0.500 loss:1.280594
2024-06-09 at 23:32:54 | INFO | e:4,105/139 3 mb/s passed:35.25 eta:10.97 lr:0.00046 acc:0.875 loss:0.625527
2024-06-09 at 23:32:55 | INFO | e:4,110/139 3.1 mb/s passed:36.09 eta:9.10 lr:0.00046 acc:1.000 loss:0.482900
2024-06-09 at 23:32:58 | INFO | e:4,115/139 3 mb/s passed:38.51 eta:7.64 lr:0.00046 acc:0.750 loss:1.095283
2024-06-09 at 23:32:58 | INFO | e:4,120/139 3.1 mb/s passed:39.36 eta:5.85 lr:0.00046 acc:0.375 loss:1.839795
2024-06-09 at 23:32:59 | INFO | e:4,125/139 3.1 mb/s passed:40.21 eta:4.15 lr:0.00046 acc:0.500 loss:1.728464
2024-06-09 at 23:33:01 | INFO | e:4,130/139 3.2 mb/s passed:41.57 eta:2.54 lr:0.00046 acc:0.875 loss:0.740017
2024-06-09 at 23:33:02 | INFO | e:4,135/139 3.2 mb/s passed:42.50 eta:0.94 lr:0.00046 acc:0.625 loss:1.137709
2024-06-09 at 23:33:02 | INFO | Epoch: 4, Train Loss: 1.2588469858753262, Accuracy: 0.6012601260126013
2024-06-09 at 23:33:09 | INFO | Epoch: 4, Test Loss: 1.1411626167216544, Accuracy: 0.6186440677966102
2024-06-09 at 23:33:09 | INFO | train: epoch 5
2024-06-09 at 23:33:15 | INFO | e:5,0/139 0.17 mb/s passed:5.81 eta:801.12 lr:0.00055 acc:0.750 loss:0.974628
2024-06-09 at 23:33:16 | INFO | e:5,5/139 0.88 mb/s passed:6.82 eta:151.17 lr:0.00055 acc:0.625 loss:1.499836
2024-06-09 at 23:33:17 | INFO | e:5,10/139 1.4 mb/s passed:7.66 eta:89.18 lr:0.00055 acc:0.875 loss:0.742031
2024-06-09 at 23:33:18 | INFO | e:5,15/139 1.9 mb/s passed:8.54 eta:65.63 lr:0.00055 acc:0.375 loss:1.737900
2024-06-09 at 23:33:20 | INFO | e:5,20/139 1.9 mb/s passed:11.01 eta:61.86 lr:0.00055 acc:0.375 loss:1.701454
2024-06-09 at 23:33:21 | INFO | e:5,25/139 2.2 mb/s passed:11.94 eta:51.87 lr:0.00055 acc:0.250 loss:1.994516
2024-06-09 at 23:33:22 | INFO | e:5,30/139 2.4 mb/s passed:12.79 eta:44.55 lr:0.00055 acc:0.750 loss:0.904407
2024-06-09 at 23:33:25 | INFO | e:5,35/139 2.3 mb/s passed:15.57 eta:44.53 lr:0.00055 acc:0.875 loss:0.759357
2024-06-09 at 23:33:26 | INFO | e:5,40/139 2.5 mb/s passed:16.48 eta:39.40 lr:0.00055 acc:0.625 loss:1.437929
2024-06-09 at 23:33:27 | INFO | e:5,45/139 2.6 mb/s passed:17.37 eta:35.11 lr:0.00055 acc:0.625 loss:1.075035
2024-06-09 at 23:33:29 | INFO | e:5,50/139 2.5 mb/s passed:20.15 eta:34.76 lr:0.00055 acc:0.375 loss:1.788436
2024-06-09 at 23:33:30 | INFO | e:5,55/139 2.7 mb/s passed:21.03 eta:31.17 lr:0.00055 acc:0.375 loss:1.769334
2024-06-09 at 23:33:31 | INFO | e:5,60/139 2.8 mb/s passed:21.89 eta:27.98 lr:0.00055 acc:0.500 loss:1.382668
2024-06-09 at 23:33:34 | INFO | e:5,65/139 2.7 mb/s passed:24.39 eta:26.98 lr:0.00055 acc:0.500 loss:1.541242
2024-06-09 at 23:33:35 | INFO | e:5,70/139 2.8 mb/s passed:25.46 eta:24.38 lr:0.00055 acc:0.875 loss:0.824386
2024-06-09 at 23:33:36 | INFO | e:5,75/139 2.9 mb/s passed:26.31 eta:21.81 lr:0.00055 acc:0.625 loss:1.251749
2024-06-09 at 23:33:38 | INFO | e:5,80/139 2.9 mb/s passed:28.41 eta:20.35 lr:0.00055 acc:0.500 loss:1.276320
2024-06-09 at 23:33:39 | INFO | e:5,85/139 2.9 mb/s passed:29.94 eta:18.45 lr:0.00055 acc:0.875 loss:0.719210
2024-06-09 at 23:33:40 | INFO | e:5,90/139 3 mb/s passed:30.77 eta:16.23 lr:0.00055 acc:0.750 loss:0.966887
2024-06-09 at 23:33:41 | INFO | e:5,95/139 3 mb/s passed:31.63 eta:14.17 lr:0.00055 acc:0.375 loss:1.805375
2024-06-09 at 23:33:43 | INFO | e:5,100/139 3 mb/s passed:34.18 eta:12.86 lr:0.00055 acc:0.750 loss:0.872605
2024-06-09 at 23:33:44 | INFO | e:5,105/139 3 mb/s passed:35.03 eta:10.91 lr:0.00055 acc:0.375 loss:1.452862
2024-06-09 at 23:33:45 | INFO | e:5,110/139 3.1 mb/s passed:35.89 eta:9.05 lr:0.00055 acc:0.625 loss:1.326801
2024-06-09 at 23:33:48 | INFO | e:5,115/139 3 mb/s passed:38.63 eta:7.66 lr:0.00055 acc:0.250 loss:1.794717
2024-06-09 at 23:33:49 | INFO | e:5,120/139 3.1 mb/s passed:39.48 eta:5.87 lr:0.00055 acc:0.875 loss:0.692732
2024-06-09 at 23:33:50 | INFO | e:5,125/139 3.1 mb/s passed:40.33 eta:4.16 lr:0.00055 acc:0.750 loss:1.120593
2024-06-09 at 23:33:52 | INFO | e:5,130/139 3.1 mb/s passed:42.28 eta:2.58 lr:0.00055 acc:0.375 loss:1.963524
2024-06-09 at 23:33:52 | INFO | e:5,135/139 3.2 mb/s passed:43.11 eta:0.95 lr:0.00055 acc:0.750 loss:1.272050
2024-06-09 at 23:33:53 | INFO | Epoch: 5, Train Loss: 1.2971912765159572, Accuracy: 0.5976597659765976
2024-06-09 at 23:34:00 | INFO | Epoch: 5, Test Loss: 1.2515438209145755, Accuracy: 0.6186440677966102
2024-06-09 at 23:34:00 | INFO | train: epoch 6
2024-06-09 at 23:34:06 | INFO | e:6,0/139 0.16 mb/s passed:6.10 eta:841.63 lr:0.00064 acc:0.625 loss:1.399417
2024-06-09 at 23:34:07 | INFO | e:6,5/139 0.86 mb/s passed:6.94 eta:153.91 lr:0.00064 acc:0.875 loss:0.688664
2024-06-09 at 23:34:08 | INFO | e:6,10/139 1.4 mb/s passed:8.03 eta:93.47 lr:0.00064 acc:0.750 loss:1.070735
2024-06-09 at 23:34:09 | INFO | e:6,15/139 1.8 mb/s passed:8.90 eta:68.42 lr:0.00064 acc:0.500 loss:1.501159
2024-06-09 at 23:34:12 | INFO | e:6,20/139 1.8 mb/s passed:11.43 eta:64.21 lr:0.00064 acc:0.625 loss:1.327126
